工會,工会,乙
工具,工具,乙
工藝品,工艺品,乙
工資,工资,乙
公費,公费,乙
公共,公共,乙
公開,公开,乙
公路,公路,乙
公司,公司,乙
公用電話,公用电话,乙
公園,公园,乙
功夫,功夫,乙
供,供,乙
供給,供给,乙
鞏固,巩固,乙
共,共,乙
共產黨,共产党,乙
共同,共同,乙
貢獻,贡献,乙
狗,狗,乙
構成,构成,乙
構造,构造,乙
估計,估计,乙
估計,估计,乙
姑姑,姑姑,乙
古,古,乙
古代,古代,乙
古老,古老,乙
骨頭,骨头,乙
鼓,鼓,乙
鼓勵,鼓励,乙
鼓舞,鼓舞,乙
鼓掌,鼓掌,乙
故鄉,故乡,乙
故意,故意,乙
顧,顾,乙
顧客,顾客,乙
掛號,挂号,乙
拐,拐,乙
怪,怪,乙
關鍵,关键,乙
關於,关于,乙
關照,关照,乙
觀察,观察,乙
觀點,观点,乙
觀眾,观众,乙
官,官,乙
冠軍,冠军,乙
管,管,乙
貫徹,贯彻,乙
罐頭,罐头,乙
光,光,乙
光,光,乙
光,光,乙
光輝,光辉,乙
光明,光明,乙
光榮,光荣,乙
光線,光线,乙
廣場,广场,乙
廣大,广大,乙
廣泛,广泛,乙
廣告,广告,乙
廣闊,广阔,乙
逛,逛,乙
規定,规定,乙
規律,规律,乙
規模,规模,乙
鬼,鬼,乙
跪,跪,乙
滾,滚,乙
鍋,锅,乙
國際,国际,乙
國民黨,国民党,乙
國王,国王,乙
果然,果然,乙
過程,过程,乙
過年,过年,乙
海關,海关,乙
海洋,海洋,乙
害,害,乙
害處,害处,乙
害怕,害怕,乙
含,含,乙
寒冷,寒冷,乙
汗,汗,乙
航空,航空,乙
毫不,毫不,乙
毫無,毫无,乙
好,好,乙
好好兒,好好儿,乙
好久,好久,乙
好容易,好容易,乙
好聽,好听,乙
好玩兒,好玩儿,乙
好些,好些,乙
號碼,号码,乙
號召,号召,乙
合,合,乙
合理,合理,乙
合約,合同,乙
合作,合作,乙
和平,和平,乙
盒,盒,乙
黑暗,黑暗,乙
嘿,嘿,乙
恨,恨,乙
哼,哼,乙
紅茶,红茶,乙
紅旗,红旗,乙
猴子,猴子,乙
後悔,后悔,乙
後來,后来,乙
後面,后面,乙
後年,后年,乙
後天,后天,乙
濃,厚,乙
呼,呼,乙
呼吸,呼吸,乙
胡亂,胡乱,乙
胡子,胡子,乙
壺,壶,乙
糊塗,糊涂,乙
戶,户,乙
護士,护士,乙
護照,护照,乙
花園,花园,乙
滑,滑,乙
滑冰,滑冰,乙
化,化,乙
劃,划,乙
劃,划,乙
畫報,画报,乙
壞處,坏处,乙
歡送,欢送,乙
環,环,乙
環境,环境,乙
慌,慌,乙
皇帝,皇帝,乙
黃瓜,黄瓜,乙
黃油,黄油,乙
灰,灰,乙
恢復,恢复,乙
揮,挥,乙
回頭,回头,乙
回信,回信,乙
回憶,回忆,乙
會場,会场,乙
會見,会见,乙
會客,会客,乙
會談,会谈,乙
會議,会议,乙
昏迷,昏迷,乙
婚姻,婚姻,乙
混,混,乙
活潑,活泼,乙
活躍,活跃,乙
火,火,乙
火柴,火柴,乙
伙食,伙食,乙
或,或,乙
貨,货,乙
獲得,获得,乙
機床,机床,乙
機關,机关,乙
機械,机械,乙
積極,积极,乙
積極性,积极性,乙
累積,积累,乙
激動,激动,乙
激烈,激烈,乙
及格,及格,乙
及其,及其,乙
及時,及时,乙
級,级,乙
即,即,乙
極,极,乙
極其,极其,乙
急忙,急忙,乙
集,集,乙
集體,集体,乙
集中,集中,乙
幾乎,几乎,乙
計算,计算,乙
記得,记得,乙
記錄,记录,乙
記憶,记忆,乙
記者,记者,乙
紀律,纪律,乙
紀念,纪念,乙
技術員,技术员,乙
季節,季节,乙
既,既,乙
既...也...,既...也...,乙
既...又...,既...又...,乙
既然,既然,乙
加工,加工,乙
加強,加强,乙
加以,加以,乙
夾,夹,乙
家具,家具,乙
家鄉,家乡,乙
價格,价格,乙
價值,价值,乙
架,架,乙
假,假,乙
假條,假条,乙
尖,尖,乙
尖銳,尖锐,乙
堅定,坚定,乙
堅決,坚决,乙
堅強,坚强,乙
肩,肩,乙
艱巨,艰巨,乙
艱苦,艰苦,乙
揀,拣,乙
撿,捡,乙
減,减,乙
減輕,减轻,乙
減少,减少,乙
剪,剪,乙
建,建,乙
建立,建立,乙
建議,建议,乙
建築,建筑,乙
漸漸,渐渐,乙
箭,箭,乙
將,将,乙
將,将,乙
將要,将要,乙
講話,讲话,乙
講座,讲座,乙
獎,奖,乙
獎學金,奖学金,乙
降,降,乙
降低,降低,乙
醬油,酱油,乙
交換,交换,乙
交際,交际,乙
交流,交流,乙
交通,交通,乙
郊區,郊区,乙
驕傲,骄傲,乙
角,角,乙
叫做,叫做,乙
較,较,乙
教材,教材,乙
教師,教师,乙
教授,教授,乙
教學,教学,乙
教訓,教训,乙
教員,教员,乙
階段,阶段,乙
階級,阶级,乙
接觸,接触,乙
接待,接待,乙
接到,接到,乙
接見,接见,乙
接近,接近,乙
接受,接受,乙
街道,街道,乙
節省,节省,乙
節約,节约,乙
架構,结构,乙
結合,结合,乙
結婚,结婚,乙
結論,结论,乙
結實,结实,乙
解,解,乙
解答,解答,乙
解放,解放,乙
解釋,解释,乙
屆,届,乙
今後,今后,乙
金,金,乙
金屬,金属,乙
僅,仅,乙
僅僅,仅仅,乙
盡,尽,乙
盡,尽,乙
儘管,尽管,乙
盡量,尽量,乙
勁,劲,乙
近來,近来,乙
進步,进步,乙
進攻,进攻,乙
進化,进化,乙
進口,进口,乙
進入,进入,乙
進修,进修,乙
進一步,进一步,乙
禁止,禁止,乙
國劇,京剧,乙
經,经,乙
經理,经理,乙
經歷,经历,乙
精力,精力,乙
井,井,乙
警察,警察,乙
競賽,竞赛,乙
敬愛,敬爱,乙
敬禮,敬礼,乙
靜,静,乙
鏡子,镜子,乙
糾正,纠正,乙
究竟,究竟,乙
救,救,乙
就,就,乙
就是,就是,乙
局長,局长,乙
舉行,举行,乙
巨大,巨大,乙
拒絕,拒绝,乙
具備,具备,乙
具體,具体,乙
具有,具有,乙
俱樂部,俱乐部,乙
劇場,剧场,乙
據說,据说,乙
距離,距离,乙
距離,距离,乙
卷,卷,乙
決,决,乙
決心,决心,乙
絕對,绝对,乙
覺悟,觉悟,乙
軍,军,乙
軍隊,军队,乙
軍事,军事,乙
開辟,开辟,乙
開放,开放,乙
開會,开会,乙
開課,开课,乙
開明,开明,乙
開演,开演,乙
開展,开展,乙
砍,砍,乙
看不起,看不起,乙
看法,看法,乙
看來,看来,乙
看樣子,看样子,乙
扛,扛,乙
考,考,乙
考慮,考虑,乙
烤,烤,乙
靠,靠,乙
科,科,乙
課長,科长,乙
科學家,科学家,乙
科學院,科学院,乙
科研,科研,乙
顆,颗,乙
可,可,乙
可愛,可爱,乙
可靠,可靠,乙
可憐,可怜,乙
可怕,可怕,乙
可以,可以,乙
克服,克服,乙
刻,刻,乙
刻苦,刻苦,乙
客人,客人,乙
課程,课程,乙
肯,肯,乙
肯定,肯定,乙
空,空,乙
空兒,空儿,乙
空間,空间,乙
空前,空前,乙
空中,空中,乙
孔,孔,乙
恐怕,恐怕,乙
控制,控制,乙
口袋,口袋,乙
口號,口号,乙
扣,扣,乙
褲子,裤子,乙
跨,跨,乙
快樂,快乐,乙
筷子,筷子,乙
寬,宽,乙
款,款,乙
礦,矿,乙
捆,捆,乙
困,困,乙
擴大,扩大,乙
垃圾,垃圾,乙
來,来,乙
來,来,乙
來不及,来不及,乙
來得及,来得及,乙
來信,来信,乙
來自,来自,乙
攔,拦,乙
懶,懒,乙
爛,烂,乙
野狼,狼,乙
朗讀,朗读,乙
浪,浪,乙
浪費,浪费,乙
撈,捞,乙
老百姓,老百姓,乙
老闆,老板,乙
老大媽,老大妈,乙
老大娘,老大娘,乙
老大爺,老大爷,乙
老虎,老虎,乙
老人,老人,乙
老實,老实,乙
老是,老是,乙
老太太,老太太,乙
老頭兒,老头儿,乙
樂觀,乐观,乙
雷,雷,乙
類,类,乙
厘米,厘米,乙
梨,梨,乙
離婚,离婚,乙
禮拜天,礼拜天,乙
禮貌,礼貌,乙
禮堂,礼堂,乙
裡面,里面,乙
理髮,理发,乙
理解,理解,乙
理論,理论,乙
理想,理想,乙
理由,理由,乙
力,力,乙
力量,力量,乙
力氣,力气,乙
力所能及,力所能及,乙
厲害,厉害,乙
立,立,乙
立場,立场,乙
立方,立方,乙
立即,立即,乙
利益,利益,乙
例,例,乙
例子,例子,乙
粒,粒,乙
連,连,乙
連忙,连忙,乙
連續,连续,乙
聯合,联合,乙
聯歡,联欢,乙
練,练,乙
戀愛,恋爱,乙
良好,良好,乙
涼,凉,乙
糧食,粮食,乙
兩,两,乙
量,量,乙
聊,聊,乙
聊天,聊天,乙
了不起,了不起,乙
列,列,乙
鄰居,邻居,乙
臨,临,乙
臨時,临时,乙
靈活,灵活,乙
鈴,铃,乙
零錢,零钱,乙
領,领,乙
領袖,领袖,乙
另,另,乙
另外,另外,乙
流利,流利,乙
龍,龙,乙
樓梯,楼梯,乙
漏,漏,乙
露,露,乙
陸續,陆续,乙
錄,录,乙
錄像,录像,乙
錄音機,录音机,乙
路上,路上,乙
路線,路线,乙
旅館,旅馆,乙
旅客,旅客,乙
旅途,旅途,乙
率領,率领,乙
略,略,乙
輪船,轮船,乙
論文,论文,乙
蘿蔔,萝卜,乙
落,落,乙
落後,落后,乙
馬虎,马虎,乙
馬克,马克,乙
馬路,马路,乙
碼頭,码头,乙
罵,骂,乙
埋,埋,乙
買賣,买卖,乙
邁,迈,乙
饅頭,馒头,乙
滿足,满足,乙
貓,猫,乙
毛,毛,乙
毛病,毛病,乙
毛巾,毛巾,乙
矛盾,矛盾,乙
冒,冒,乙
貿易,贸易,乙
貿易,贸易,乙
沒錯,没错,乙
沒什麼,没什么,乙
沒事兒,没事儿,乙
沒用,没用,乙
煤,煤,乙
瓦斯,煤气,乙
每,每,乙
美,美,乙
美好,美好,乙
美麗,美丽,乙
美術,美术,乙
美元,美元,乙
夢,梦,乙
米,米,乙
祕密,秘密,乙
密,密,乙
密切,密切,乙
蜜蜂,蜜蜂,乙
棉花,棉花,乙
棉衣,棉衣,乙
面,面,乙
面,面,乙
面積,面积,乙
面貌,面貌,乙
面前,面前,乙
描寫,描写,乙
秒,秒,乙
妙,妙,乙
廟,庙,乙
滅,灭,乙
民主,民主,乙
名,名,乙
名勝,名胜,乙
明亮,明亮,乙
明確,明确,乙
明顯,明显,乙
命令,命令,乙
命運,命运,乙
摸,摸,乙
模仿,模仿,乙
模樣,模样,乙
磨,磨,乙
墨水兒,墨水儿,乙
某,某,乙
母,母,乙
畝,亩,乙
木,木,乙
木頭,木头,乙
目標,目标,乙
目的,目的,乙
哪個,哪个,乙
哪怕,哪怕,乙
哪些,哪些,乙
內部,内部,乙
那邊,那边,乙
奶奶,奶奶,乙
耐心,耐心,乙
耐用,耐用,乙
男人,男人,乙
南部,南部,乙
南方,南方,乙
南面,南面,乙
難道,难道,乙
難過,难过,乙
難看,难看,乙
難受,难受,乙
腦袋,脑袋,乙
腦子,脑子,乙
鬧,闹,乙
能幹,能干,乙
能力,能力,乙
能源,能源,乙
泥,泥,乙
年代,年代,乙
年齡,年龄,乙
年青,年青,乙
鳥,鸟,乙
扭,扭,乙
濃,浓,乙
弄,弄,乙
女人,女人,乙
女士,女士,乙
暖,暖,乙
暖氣,暖气,乙
怕,怕,乙
排,排,乙
排,排,乙
牌,牌,乙
盤,盘,乙
盤子,盘子,乙
判斷,判断,乙
盼望,盼望,乙
旁,旁,乙
胖,胖,乙
炮,炮,乙
陪,陪,乙
賠,赔,乙
配合,配合,乙
噴,喷,乙
盆,盆,乙
捧,捧,乙
碰見,碰见,乙
批,批,乙
批判,批判,乙
批准,批准,乙
披,披,乙
皮,皮,乙
皮膚,皮肤,乙
疲勞,疲劳,乙
脾氣,脾气,乙
匹,匹,乙
片面,片面,乙
偏,偏,乙
騙,骗,乙
飄,飘,乙
拼命,拼命,乙
品種,品种,乙
桌球,乒乓球,乙
平,平,乙
平安,平安,乙
平常,平常,乙
平等,平等,乙
平方,平方,乙
平靜,平静,乙
平均,平均,乙
平時,平时,乙
平原,平原,乙
瓶子,瓶子,乙
坡,坡,乙
迫切,迫切,乙
破壞,破坏,乙
撲,扑,乙
鋪,铺,乙
樸素,朴素,乙
普遍,普遍,乙
普通,普通,乙
妻子,妻子,乙
期,期,乙
期間,期间,乙
欺騙,欺骗,乙
齊,齐,乙
其次,其次,乙
其他,其他,乙
其它,其它,乙
其餘,其余,乙
其中,其中,乙
奇怪,奇怪,乙
旗子,旗子,乙
企圖,企图,乙
企業,企业,乙
啟發,启发,乙
氣,气,乙
氣候,气候,乙
氣溫,气温,乙
氣象,气象,乙
汽油,汽油,乙
千萬,千万,乙
牽,牵,乙
簽訂,签订,乙
前進,前进,乙
前面,前面,乙
前年,前年,乙
前天,前天,乙
前途,前途,乙
欠,欠,乙
槍,枪,乙
強,强,乙
強大,强大,乙
強盜,强盗,乙
強調,强调,乙
強度,强度,乙
強烈,强烈,乙
搶,抢,乙
悄悄,悄悄,乙
敲,敲,乙
橋樑,桥梁,乙
瞧,瞧,乙
巧,巧,乙
巧妙,巧妙,乙
切,切,乙
且,且,乙
親愛,亲爱,乙
親戚,亲戚,乙
親切,亲切,乙
親自,亲自,乙
侵略,侵略,乙
青,青,乙
輕鬆,轻松,乙
清,清,乙
情景,情景,乙
情形,情形,乙
情緒,情绪,乙
請客,请客,乙
請求,请求,乙
慶祝,庆祝,乙
窮,穷,乙
求,求,乙
球場,球场,乙
區,区,乙
區別,区别,乙
渠,渠,乙
取,取,乙
取消,取消,乙
圈,圈,乙
全面,全面,乙
勸,劝,乙
缺,缺,乙
缺點,缺点,乙
缺乏,缺乏,乙
缺少,缺少,乙
卻,却,乙
確定,确定,乙
裙子,裙子,乙
群,群,乙
群眾,群众,乙
然而,然而,乙
燃燒,燃烧,乙
染,染,乙
嚷,嚷,乙
繞,绕,乙
惹,惹,乙
熱愛,热爱,乙
熱烈,热烈,乙
熱鬧,热闹,乙
熱水瓶,热水瓶,乙
熱心,热心,乙
人才,人才,乙
人工,人工,乙
人家,人家,乙
人口,人口,乙
人類,人类,乙
民眾幣,人民币,乙
人物,人物,乙
人員,人员,乙
人造,人造,乙
忍,忍,乙
認,认,乙
認得,认得,乙
任務,任务,乙
扔,扔,乙
仍,仍,乙
仍然,仍然,乙
日常,日常,乙
日程,日程,乙
日記,日记,乙
日期,日期,乙
日用品,日用品,乙
日元,日元,乙
如,如,乙
如,如,乙
如果,如果,乙
如何,如何,乙
如今,如今,乙
入,入,乙
軟,软,乙
弱,弱,乙
撒,撒,乙
洒,洒,乙
賽,赛,乙
傘,伞,乙
嗓子,嗓子,乙
掃,扫,乙
嫂子,嫂子,乙
色,色,乙
森林,森林,乙
殺,杀,乙
沙發,沙发,乙
沙漠,沙漠,乙
沙子,沙子,乙
傻,傻,乙
晒,晒,乙
山脈,山脉,乙
山區,山区,乙
閃,闪,乙
善於,善于,乙
傷,伤,乙
傷心,伤心,乙
商場,商场,乙
商量,商量,乙
商品,商品,乙
商業,商业,乙
上班,上班,乙
上當,上当,乙
上級,上级,乙
上面,上面,乙
上衣,上衣,乙
燒,烧,乙
稍,稍,乙
稍微,稍微,乙
勺子,勺子,乙
少年,少年,乙
少數,少数,乙
舌頭,舌头,乙
蛇,蛇,乙
設備,设备,乙
設計,设计,乙
射,射,乙
伸,伸,乙
身,身,乙
身邊,身边,乙
深濃,深厚,乙
深刻,深刻,乙
深入,深入,乙
神,神,乙
神經,神经,乙
升,升,乙
生,生,乙
生,生,乙
生長,生长,乙
生動,生动,乙
生命,生命,乙
生氣,生气,乙
生物,生物,乙
生意,生意,乙
勝,胜,乙
繩子,绳子,乙
省,省,乙
失敗,失败,乙
失去,失去,乙
失望,失望,乙
失業,失业,乙
詩,诗,乙
施工,施工,乙
獅子,狮子,乙
濕,湿,乙
什麼的,什么的,乙
石頭,石头,乙
石油,石油,乙
時代,时代,乙
時刻,时刻,乙
時期,时期,乙
實際,实际,乙
實事求是,实事求是,乙
實行,实行,乙
實用,实用,乙
實在,实在,乙
拾,拾,乙
食品,食品,乙
食物,食物,乙
使用,使用,乙
使用,使用,乙
始終,始终,乙
世紀,世纪,乙
市場,市场,乙
事件,事件,乙
事實,事实,乙
事物,事物,乙
事先,事先,乙
事業,事业,乙
試卷,试卷,乙
試驗,试验,乙
試驗,试验,乙
室,室,乙
適當,适当,乙
適合,适合,乙
適應,适应,乙
收穫,收获,乙
收入,收入,乙
收音機,收音机,乙
手段,手段,乙
手工,手工,乙
手帕,手帕,乙
手術,手术,乙
手套,手套,乙
手續,手续,乙
手指,手指,乙
首,首,乙
首先,首先,乙
受,受,乙
瘦,瘦,乙
書包,书包,乙
書局,书店,乙
書記,书记,乙
書架,书架,乙
叔叔,叔叔,乙
舒適,舒适,乙
菜蔬,蔬菜,乙
熟練,熟练,乙
熟悉,熟悉,乙
暑假,暑假,乙
樹林,树林,乙
數,数,乙
數量,数量,乙
數字,数字,乙
刷,刷,乙
摔,摔,乙
甩,甩,乙
雙方,双方,乙
水稻,水稻,乙
水泥,水泥,乙
順,顺,乙
順便,顺便,乙
順利,顺利,乙
絲,丝,乙
司機,司机,乙
私,私,乙
私人,私人,乙
撕,撕,乙
似乎,似乎,乙
松,松,乙
送行,送行,乙
速度,速度,乙
塑膠,塑料,乙
算了,算了,乙
隨,随,乙
隨便,随便,乙
隨時,随时,乙
碎,碎,乙
損失,损失,乙
縮,缩,乙
所,所,乙
所,所,乙
所謂,所谓,乙
塔,塔,乙
台,台,乙
太太,太太,乙
談話,谈话,乙
談判,谈判,乙
毯子,毯子,乙
探,探,乙
燙,烫,乙
趟,趟,乙
掏,掏,乙
逃,逃,乙
討厭,讨厌,乙
套,套,乙
特此,特此,乙
特點,特点,乙
特殊,特殊,乙
提倡,提倡,乙
提供,提供,乙
提前,提前,乙
題,题,乙
題目,题目,乙
體會,体会,乙
體積,体积,乙
體系,体系,乙
體育場,体育场,乙
體育館,体育馆,乙
替,替,乙
天真,天真,乙
添,添,乙
田,田,乙
田野,田野,乙
甜,甜,乙
填,填,乙
挑,挑,乙
條約,条约,乙
貼,贴,乙
鐵,铁,乙
鐵路,铁路,乙
聽講,听讲,乙
停止,停止,乙
通訊,通讯,乙
同,同,乙
同,同,乙
同情,同情,乙
同屋,同屋,乙
同樣,同样,乙
銅,铜,乙
統一,统一,乙
統治,统治,乙
桶,桶,乙
痛,痛,乙
痛苦,痛苦,乙
偷,偷,乙
偷偷,偷偷,乙
頭,头,乙
頭髮,头发,乙
投,投,乙
投入,投入,乙
透,透,乙
突出,突出,乙
突擊,突击,乙
圖,图,乙
涂,涂,乙
土,土,乙
土地,土地,乙
土豆,土豆,乙
吐,吐,乙
吐,吐,乙
兔子,兔子,乙
團,团,乙
推展,推动,乙
推展,推广,乙
托,托,乙
拖,拖,乙
脫離,脱离,乙
哇,哇,乙
挖,挖,乙
歪,歪,乙
外地,外地,乙
外交,外交,乙
外面,外面,乙
彎,弯,乙
完整,完整,乙
網球,网球,乙
往往,往往,乙
忘記,忘记,乙
望,望,乙
危害,危害,乙
危機,危机,乙
微笑,微笑,乙
圍,围,乙
圍繞,围绕,乙
違反,违反,乙
維護,维护,乙
尾巴,尾巴,乙
委員,委员,乙
衛生,卫生,乙
衛星,卫星,乙
未,未,乙
未來,未来,乙
位置,位置,乙
味道,味道,乙
胃,胃,乙
喂,喂,乙
溫度,温度,乙
溫暖,温暖,乙
檔案,文件,乙
衣冠文物,文明,乙
文物,文物,乙
文字,文字,乙
聞,闻,乙
穩,稳,乙
穩定,稳定,乙
問候,问候,乙
握,握,乙
污染,污染,乙
屋,屋,乙
無,无,乙
無論,无论,乙
無數,无数,乙
無限,无限,乙
武器,武器,乙
武術,武术,乙
物價,物价,乙
物質,物质,乙
誤會,误会,乙
霧,雾,乙
西北,西北,乙
西部,西部,乙
西餐,西餐,乙
西方,西方,乙
西瓜,西瓜,乙
西紅柿,西红柿,乙
西面,西面,乙
西南,西南,乙
吸,吸,乙
吸收,吸收,乙
吸煙,吸烟,乙
吸引,吸引,乙
犧牲,牺牲,乙
洗衣機,洗衣机,乙
戲,戏,乙
系統,系统,乙
細菌,细菌,乙
細心,细心,乙
下班,下班,乙
下面,下面,乙
嚇,吓,乙
先後,先后,乙
先進,先进,乙
纖維,纤维,乙
掀,掀,乙
鮮,鲜,乙
鮮花,鲜花,乙
閑,闲,乙
顯得,显得,乙
顯然,显然,乙
顯著,显著,乙
縣,县,乙
現代化,现代化,乙
現實,现实,乙
現象,现象,乙
線,线,乙
限制,限制,乙
羨慕,羡慕,乙
獻,献,乙
鄉,乡,乙
鄉下,乡下,乙
相,相,乙
相當,相当,乙
相反,相反,乙
相互,相互,乙
相似,相似,乙
相同,相同,乙
香腸,香肠,乙
香皂,香皂,乙
箱子,箱子,乙
詳細,详细,乙
享受,享受,乙
附應,响应,乙
想法,想法,乙
想念,想念,乙
想像,想象,乙
項,项,乙
項目,项目,乙
象,象,乙
消費,消费,乙
消化,消化,乙
消滅,消灭,乙
消失,消失,乙
小伙子,小伙子,乙
小麥,小麦,乙
小朋友,小朋友,乙
小說,小说,乙
小心,小心,乙
國小,小学,乙
曉得,晓得,乙
效果,效果,乙
效率,效率,乙
校長,校长,乙
笑話,笑话,乙
歇,歇,乙
斜,斜,乙
心得,心得,乙
心情,心情,乙
心臟,心脏,乙
新鮮,新鲜,乙
信,信,乙
信心,信心,乙
興奮,兴奋,乙
興趣,兴趣,乙
星星,星星,乙
行,行,乙
行,行,乙
行動,行动,乙
行李,行李,乙
形成,形成,乙
形容,形容,乙
形式,形式,乙
形勢,形势,乙
形象,形象,乙
形狀,形状,乙
醒,醒,乙
姓名,姓名,乙
性,性,乙
性格,性格,乙
性質,性质,乙
兄弟,兄弟,乙
胸,胸,乙
雄,雄,乙
雄偉,雄伟,乙
熊貓,熊猫,乙
修,修,乙
修改,修改,乙
修理,修理,乙
虛心,虚心,乙
許,许,乙
宣佈,宣布,乙
宣傳,宣传,乙
選,选,乙
選舉,选举,乙
選擇,选择,乙
學,学,乙
學費,学费,乙
學期,学期,乙
學術,学术,乙
學問,学问,乙
血,血,乙
血液,血液,乙
尋找,寻找,乙
訓練,训练,乙
迅速,迅速,乙
壓,压,乙
壓迫,压迫,乙
牙,牙,乙
牙刷,牙刷,乙
咽,咽,乙
延長,延长,乙
嚴格,严格,乙
嚴肅,严肃,乙
嚴重,严重,乙
沿,沿,乙
研究所,研究所,乙
鹽,盐,乙
眼,眼,乙
眼鏡,眼镜,乙
眼淚,眼泪,乙
眼前,眼前,乙
演,演,乙
演員,演员,乙
陽光,阳光,乙
養,养,乙
樣,样,乙
腰,腰,乙
邀請,邀请,乙
搖,摇,乙
咬,咬,乙
要緊,要紧,乙
爺爺,爷爷,乙
業務,业务,乙
業餘,业余,乙
葉子,叶子,乙
夜裡,夜里,乙
夜晚,夜晚,乙
一,一,乙
一...也...,一...也...,乙
一半,一半,乙
一邊,一边,乙
一道,一道,乙
一方...一方面...,一方...一方面...,乙
一齊,一齐,乙
一生,一生,乙
一時,一时,乙
一同,一同,乙
一下子,一下子,乙
一致,一致,乙
醫務室,医务室,乙
醫學,医学,乙
依靠,依靠,乙
儀器,仪器,乙
移,移,乙
移動,移动,乙
疑問,疑问,乙
已,已,乙
以,以,乙
以及,以及,乙
以來,以来,乙
以內,以内,乙
以上,以上,乙
以外,以外,乙
以下,以下,乙
議論,议论,乙
異常,异常,乙
意外,意外,乙
意志,意志,乙
因此,因此,乙
因而,因而,乙
原素,因素,乙
銀,银,乙
引起,引起,乙
印,印,乙
印刷,印刷,乙
印象,印象,乙
應,应,乙
應當,应当,乙
應用,应用,乙
英雄,英雄,乙
英勇,英勇,乙
迎接,迎接,乙
營養,营养,乙
營業,营业,乙
影子,影子,乙
硬,硬,乙
擁抱,拥抱,乙
擁護,拥护,乙
勇敢,勇敢,乙
勇氣,勇气,乙
用不著,用不着,乙
用處,用处,乙
用功,用功,乙
用力,用力,乙
優點,优点,乙
優良,优良,乙
優美,优美,乙
優秀,优秀,乙
悠久,悠久,乙
由,由,乙
由於,由于,乙
油,油,乙
遊覽,游览,乙
游泳池,游泳池,乙
有的是,有的是,乙
有點兒,有点儿,乙
有關,有关,乙
有力,有力,乙
有利,有利,乙
有趣,有趣,乙
有時,有时,乙
有效,有效,乙
有用,有用,乙
右邊,右边,乙
於,于,乙
於是,于是,乙
與,与,乙
板羽球,羽毛球,乙
雨衣,雨衣,乙
語調,语调,乙
語氣,语气,乙
語音,语音,乙
玉米,玉米,乙
預備,预备,乙
遇,遇,乙
遇見,遇见,乙
員,员,乙
原料,原料,乙
原因,原因,乙
原則,原则,乙
圓光,圆光,乙
圓珠筆,圆珠笔,乙
院,院,乙
院長,院长,乙
院子,院子,乙
願望,愿望,乙
約,约,乙
約會,约会,乙
閱讀,阅读,乙
閱覽室,阅览室,乙
越...越...,越...越...,乙
越來越...,越来越...,乙
允許,允许,乙
運,运,乙
運動會,运动会,乙
運動員,运动员,乙
運輸,运输,乙
運用,运用,乙
雜技,杂技,乙
災,灾,乙
災害,灾害,乙
暫時,暂时,乙
贊成,赞成,乙
遭到,遭到,乙
遭受,遭受,乙
糟糕,糟糕,乙
造,造,乙
造句,造句,乙
則,则,乙
責任,责任,乙
曾,曾,乙
曾經,曾经,乙
增長,增长,乙
咋,咋,乙
扎,扎,乙
摘,摘,乙
窄,窄,乙
粘,粘,乙
展出,展出,乙
展開,展开,乙
展覽會,展览会,乙
戰鬥,战斗,乙
戰勝,战胜,乙
戰士,战士,乙
戰爭,战争,乙
章,章,乙
漲,涨,乙
丈,丈,乙
丈夫,丈夫,乙
招待,招待,乙
招待會,招待会,乙
招呼,招呼,乙
召開,召开,乙
照,照,乙
照常,照常,乙
照片,照片,乙
折,折,乙
哲學,哲学,乙
這邊,这边,乙
針,针,乙
針對,针对,乙
真理,真理,乙
真實,真实,乙
陣,阵,乙
爭,争,乙
爭論,争论,乙
爭取,争取,乙
徵求,征求,乙
睜,睁,乙
整個,整个,乙
整理,整理,乙
正,正,乙
正常,正常,乙
正好,正好,乙
正式,正式,乙
證明,证明,乙
政策,政策,乙
之後,之后,乙
之前,之前,乙
之上,之上,乙
之下,之下,乙
之一,之一,乙
之中,之中,乙
支援,支持,乙
支援,支援,乙
織,织,乙
執行,执行,乙
直,直,乙
直,直,乙
直到,直到,乙
直接,直接,乙
值得,值得,乙
職工,职工,乙
頭班,职业,乙
植物,植物,乙
止,止,乙
只是,只是,乙
只要,只要,乙
只有,只有,乙
指出,指出,乙
指導,指导,乙
指揮,指挥,乙
指示,指示,乙
至,至,乙
至今,至今,乙
至少,至少,乙
製訂,制订,乙
製定,制定,乙
制度,制度,乙
製造,制造,乙
治,治,乙
質量,质量,乙
秩序,秩序,乙
中餐,中餐,乙
中心,中心,乙
中央,中央,乙
中藥,中药,乙
終於,终于,乙
種,种,乙
種子,种子,乙
重,重,乙
重大,重大,乙
重點,重点,乙
重疊,重叠,乙
重複,重复,乙
重量,重量,乙
重視,重视,乙
重新,重新,乙
周到,周到,乙
株,株,乙
竹子,竹子,乙
逐步,逐步,乙
逐漸,逐渐,乙
主動,主动,乙
主觀,主观,乙
主人,主人,乙
主任,主任,乙
主席,主席,乙
主張,主张,乙
屬於,属于,乙
煮,煮,乙
住院,住院,乙
祝賀,祝贺,乙
著名,著名,乙
著作,著作,乙
抓,抓,乙
抓緊,抓紧,乙
專家,专家,乙
專門,专门,乙
專心,专心,乙
專業,专业,乙
轉,转,乙
轉變,转变,乙
轉告,转告,乙
莊稼,庄稼,乙
莊嚴,庄严,乙
狀況,状况,乙
狀態,状态,乙
撞,撞,乙
